_id,media_type,post_permalink,tag_name,s3_url,timestamp,caption,text
5ee8be4f304cb6a0a9a82c7e,image,https://sharechat.com/post/zdBMQGE,🙏कोरोना वायरस से बचाव,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/79120c93-cab9-4d93-bf76-dabdf52f80b5.jpg,2020-06-16 07:42:32,dosa paratha Bhatti with sigdi bbq #😭RIP सुशांत सिंह राजपूत #✊आत्म निर्भर भारत #🔊लोकल को वोकल करो #🙏कोरोना वायरस से बचाव #😉चाट कॉर्नर,
5effd14d5a4ec40ec61a492a,video,https://sharechat.com/post/O6DDZNB,😔 डिप्रेशन,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/9ba566da-6a10-4ca6-b567-36e9f4e5cac9.mp4,2020-07-01 08:07:45,#💔 दर्द-ए-दिल #😔 डिप्रेशन #depression life😔,
5f0d299f82e0dc93f6ff5254,video,https://sharechat.com/post/KDeqRdq,🔐फिर लगा लॉकडाउन,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/603fac7b-9b68-4046-ab0e-cfbecf3cb7b5.mp4,2020-07-13 18:46:47,#🔐फिर लगा लॉकडाउन,
5ef3fe9ea7fa9de475f95c24,image,https://sharechat.com/post/leNyV54,😑 आनुवांशिक रोग,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/02fc389c-d6f4-4553-87f8-3989e06884d7.jpg,2020-06-18 03:35:42,#🙂 फिटनेस मंत्र #🧘योग आसन #🤫 फिटनेस सीक्रेट #🤓होमियोपैथी नुस्खे #😑 आनुवांशिक रोग,
5ee79566c806bbae89b8f934,image,https://sharechat.com/post/3E733el,🧐कोरोना : सवालों के जवाब,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/13adf823-46e8-4b95-8e62-37b342917df9.jpg,2020-06-10 05:18:29,#🧐कोरोना : सवालों के जवाब #🙏कोरोना वायरस से बचाव #🔊लोकल को वोकल करो #🌎दुनिया में कोरोना का क़हर,
5f068bd5dcad9beab35604d0,video,https://sharechat.com/post/rNvG6y1,🇮🇳 देशभक्ति वीडियो गाने 📹,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/b4afcae8-a11a-4221-9307-7968272d02ad.mp4,2020-07-08 17:43:40,#🇮🇳 देशभक्ति वीडियो गाने 📹,
5efc1e9e2a90437df9cdf360,image,https://sharechat.com/post/9pnlPey,📰आज का अख़बार,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/b3a81585-b281-491a-ae7f-88a90695084a.jpg,2020-07-01 04:52:44,#📰आज का अख़बार,
5eccd33e4952620eca764b80,image,https://sharechat.com/post/9pRnK49,😲लॉकडाउन 4.0,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/4602f202-d0b2-4306-aa9f-e5835a7a2de4.jpg,2020-05-24 15:42:26,#🔥विपक्ष पर वार🔥 #✊आत्म निर्भर भारत #🙏कोरोना वायरस से बचाव #🧐कोरोना : सवालों के जवाब #😲लॉकडाउन 4.0,
5eccd3e24952620eca765696,image,https://sharechat.com/post/rND5w0d,✍️राजनीतिक चर्चाएं,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/35e3eab4-d59d-49b2-93c6-88228e23bc6f.jpg,2020-05-24 05:03:28,#👍 मोदी फैन क्लब #😂राजीनीतिक व्यंग #✍️राजनीतिक चर्चाएं #✔️भारतीय जनता पार्टी #🔥विपक्ष पर वार🔥,
5f07e41a002c2300640a68cf,image,https://sharechat.com/post/AgJW4xa,📺 दुनिया भर की ख़बरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/8c964882-e582-434e-ae90-f16b4f7f11db.jpg,2020-07-09 09:01:50,#📺 दुनिया भर की ख़बरें,
5f08e441dcfd19dc7d1c0b53,video,https://sharechat.com/post/J4lNgR5,👉 माहवारी के बारे में जानकारी,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/3e802bfb-ee60-4874-95ba-25c24dbbc099.mp4,2020-07-08 07:18:45,#👉 माहवारी के बारे में जानकारी,
5eccd4264952620eca765b7d,image,https://sharechat.com/post/J4A0XN0,😂राजीनीतिक व्यंग,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/3bae2bbe-3840-439f-9b2c-2157acf790bf.jpg,2020-05-22 15:27:36,#😂राजीनीतिक व्यंग #🇮🇳 राजनीतिक अखाड़ा ✍️,
5eccd3864952620eca765020,video,https://sharechat.com/post/3EWAyRm,📈व्यापार जगत की खबरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/207b565a-385a-46f9-a60f-d2ad3f5a0cbb.mp4,2020-05-02 06:51:25,#🔐 ग्रुप: संघर्ष न्यूज ग्रुप #📈व्यापार जगत की खबरें #🌐 राष्ट्रीय-अंतराष्ट्रीय खबरें #📰 समाचार एवं न्यूज़ पेपर क्लिप #📹 वायरल वीडियो,
5f0e3ce3f01a30300e739f38,image,https://sharechat.com/post/G7yKzjb,😠भगवान राम पर नेपाली PM,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/768fba1a-9fdd-48a0-86cd-1d2ea9634ced.jpg,2020-07-13 19:16:37,#😠भगवान राम पर नेपाली PM,
5f0a332401c7a068cc40912a,image,https://sharechat.com/post/4JwGZkB,🇮🇳 राजनीतिक अखाड़ा ✍️,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/c63ef1ae-4045-4c70-8e6c-0648f40ba69b.jpg,2020-07-11 10:05:54,#🇮🇳 राजनीतिक अखाड़ा ✍️,
5f07958a9e1c10d1eb30a658,video,https://sharechat.com/post/Vvm9eKZ,🤓होमियोपैथी नुस्खे,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/a2115220-e591-4b1f-9d2a-55b15c053217.mp4,2020-03-15 19:04:19,,
5f04fe2ef86c5c1eb35bdacc,video,https://sharechat.com/post/m6qOMgv,✊ भारत में बदलाव,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/8a09d6c8-1c4d-4d22-9f5e-573944452179.mp4,2020-06-28 13:10:45,"माथा ठनक रहा है कहीं न कहीं कुछ गडबड जरूर है जो कल तक काला धन, भ्रष्टाचार, पेट्रोल - डीजल के नाम पर आम जनता  के सामने पिछली सरकार को पानी पी पी कर कोस रहे थे, अब लगातार 21 दिनों से पेट्रोल डीजल के दामों में वृद्धि कर, सारे सरकारी उपक्रम/ कम्पनियां बेच रहे हैं लेकिन मुंह से एक बोल तक नहीं निकल रहा ?
     इसका क्या अनुमान लगाया जाए ?
 #✊ भारत में बदलाव",
5f0a331601c7a068cc408ecd,image,https://sharechat.com/post/EwnOE5y,📰मध्य प्रदेश की ख़बरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/a32696d9-7618-49f9-81e3-627a7695a846.jpg,2020-07-06 16:58:15,#📰मध्य प्रदेश की ख़बरें,
5e82ec3fb7a756f580acf8a9,video,https://sharechat.com/post/QmXwme8,🤧कोरोना वायरस: फेक न्यूज़ से बचें ,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/81c02302-59b0-4e09-b740-eeb64a92390f.mp4,2020-03-25 11:43:49,,
5eccd34a4952620eca764c71,image,https://sharechat.com/post/GQA5AZm,😲लॉकडाउन 4.0,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/6fff26a5-865d-4882-bde5-d5eb42f17833.jpg,2020-05-24 03:00:13,#😲लॉकडाउन 4.0 #😷Covid-19,
5f0795759e1c10d1eb30a2b1,image,https://sharechat.com/post/yplmale,📰 खबरे: मेरे इलाके की,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/b191806c-1b07-4ebe-be0c-cc01ae4a7506.jpg,2020-07-03 15:11:54,#📰 खबरे: मेरे इलाके की,
5ea6ab3a69a35b056a6019a0,image,https://sharechat.com/post/8ndOQBM,🌐 राष्ट्रीय-अंतराष्ट्रीय खबरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/7cf1d15a-2505-4802-8a97-454fd3ab9f76.jpg,2020-04-25 03:47:53,#🌐 राष्ट्रीय-अंतराष्ट्रीय खबरें #📰 समाचार एवं न्यूज़ पेपर क्लिप,
5ef239da9e8d689b72ef2ba5,video,https://sharechat.com/post/5ZJepyN,🇮🇳 देशभक्ति स्टेटस,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/35c35714-5c96-484c-bff2-13d65cc1d4f7.mp4,2020-06-23 10:59:54,#🇮🇳 देशभक्ति स्टेटस,
5f04fe2ff86c5c1eb35bdae9,video,https://sharechat.com/post/gbQ436b,🚗🧗🏻भारत भ्रमण व सफर प्रेमी ग्रुप🚂⛰,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/5072ed95-1fca-468a-a453-8e184d0e37cb.mp4,2020-07-05 15:30:14,#🚗🧗🏻भारत भ्रमण व सफर प्रेमी ग्रुप🚂⛰,
5f0b95851c26156f2d0ae68f,image,https://sharechat.com/post/ypZezyN,🤓होमियोपैथी नुस्खे,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/db1a119f-c9a8-47de-9d2f-6004e3873313.jpg,2020-06-09 05:30:38,#🤓होमियोपैथी नुस्खे,
5ed5e36a22673eb96a2d41db,image,https://sharechat.com/post/J4AVJaV,📺 दुनिया भर की ख़बरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/2bd6b0ea-651e-4211-8b88-e08f3145bea6.jpg,2020-05-24 14:31:56,"जो लोग कहते है मोदी बोलते नहीं है, मोदी ने कब कब और क्या क्या बोला है याद है आपको..👇🏻

दिल्ली चुनाव से ठीक पहले मोदी ने बोला, इस मानसिकता को यहीं रोकना जरूरी है। साज़िश रचने वालों की ताकत बढ़ी तो फिर कल किसी और सड़क किसी और गली को रोका जाएगा। हम दिल्ली को इस अराजकता में नहीं छोड़ सकते। इसको रोकने का काम सिर्फ दिल्ली के लोग कर सकते है। भाजपा को दिया हर वोट ये करने की ताकत रखता है।

मोदी ने बोला, संविधान और तिरंगा हाथ में लेकर ये लोग आगजनी कर रहे, तोड़फोड़ कर रहे.. इनको इनके कपड़ों से पहचाना जा सकता है.. संविधान को बचाने की बात करने वाले लोग सुप्रीम कोर्ट को नहीं मानते..

मोदी ने कुछ दिन पहले बोला, कुछ लोगों का विश्वास हम कभी नहीं प्राप्त कर पाएंगे तो बेहतर यही है कि ऐसे लोगों को छोड़कर आगे बढ़ा जाए..

मोदी ने कहा था, मै इन लोगो की सारी साजिशों को नाकामयाब कर रहा हूं ताकि देश कामयाब हो सके..

मोदी ने नागरिकता संशोधन कानून पर बोला, शरणार्थियों और घुसपैठियों में फर्क होता है, देश का विभाजन धर्म के आधार पर हुआ था..

मोदी ने 2017 चुनाव के समय बोला, मै आपके लिए लड़ाई लड़ रहा हूं, सवा सौ करोड़ देशवासी ही मेरा परिवार है.. 

मोदी ने नोट बंदी के समय बोला, आप नहीं जानते मैंने कैसी कैसी ताकतों से लड़ाई मोल ली है.. ये लोग मुझे जिंदा नहीं छोड़ेंगे.. मेरा साथ दीजिए..

कुछ मूर्ख कहते है कि मोदी को नोबल चाहिए... मोदी ने कई बार कहा, न त्वहं कामये राज्यं न मोक्षम् नापुनर्भवम् ।
कामये दुःखतप्तानां प्राणिनामार्तिनाशनम् ॥ जिस व्यक्ति ने राष्ट्र सेवा के लिए अपना जीवन समर्पित कर दिया, जो कहता है, हम फकीर है मेरा क्या बिगाड़ लोगे? हम झोला लेकर चले जाएंगे.. ऐसे त्यागी व्यक्ति को कुछ मूर्ख नोबल पिपासु कहते है..

मोदी ने कहा, जो मुझे गाली देते है, पत्थर फेकते है मै उन्हीं से सीढियां बना लेता हूं और आगे बढ़ता जाता हूं.. मुझे मोदी की छवि चमकाने में इंटरेस्ट नहीं है, हिंदुस्तान की छवि चमकाने के लिए जिंदगी खपाने में इंटरेस्ट है.. इतिहास में अमर होने के लिए न मै पैदा हुआ न मेरा कोई मकसद है.. मकसद है तो सिर्फ एक मेरा देश अजर अमर रहे..

मोदी ने संकल्प लेकर कहा था, सौगंध मुझे इस मिट्टी की मै देश नहीं मिटने दूंगा मै देश नहीं झुकने दूंगा मै देश नहीं रुकने दूंगा.. मेरा वचन है भारत मां को तेरा शीश नहीं झुकने दूंगा.. वो चाहते है न जागे कोई ये रात ये अंधकार चले हर कोई भटकता रहे यूंही और देश यूंही लाचार चले.. इस छल फरेब की आंधी में मै दीप नहीं बुझने दूंगा..

कल मैंने कहा था कि कभी कभी सैनिकों का उत्साह नेतृत्व को भी उत्साहित करता है.. अब इसका एक प्रमाण देता हूं..

देश के गद्दारों को ..... : अनुराग ठाकुर ने दिल्ली में चुनावी रैली में मंच से कहा.. क्यों कहा ?? क्योंकि सैनिक यानी कार्यकर्ता और समर्थकों में उत्साह था.. आपके उत्साह से नेता भी उत्साहित हुआ.. 

आपने मोदी की बातों को कितने ध्यान से सुना और उसमे से क्या आत्मसात किया यह मायने रखता है... घड़ी घड़ी पेंडुलम की तरह डोलना क्या राष्ट्रवादी या मोदी भक्तो को शोभा देता है? 🙄

#TrustNaMo #ModiMatters #📺 दुनिया भर की ख़बरें #🌐 राष्ट्रीय-अंतराष्ट्रीय खबरें #🙏 धर्म-कर्म #📰 समाचार एवं न्यूज़ पेपर क्लिप #👍 मोदी फैन क्लब",
5eccd4584952620eca765ef1,image,https://sharechat.com/post/41vQRW3,🇮🇳 राजनीतिक अखाड़ा ✍️,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/0e472763-e651-4ed2-b2b7-af13d28073b0.jpg,2020-05-17 07:02:22,#📰 समाचार एवं न्यूज़ पेपर क्लिप #📰 छत्तीसगढ़ न्यूज़ #🇮🇳 राजनीतिक अखाड़ा ✍️,
5ef6a478afedc306889bfa24,image,https://sharechat.com/post/WOADyWO,🚫कोरोनिल पर विवाद,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/e57c4697-b449-4759-9bd8-809b0f7b4d7b.jpg,2020-06-26 12:26:43,#🚫कोरोनिल पर विवाद,
5f0645ec2ab2de0bd2d6e3bc,video,https://sharechat.com/post/gb6444J,🩸 ब्लड प्रेशर,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/33e460cb-bf17-4889-b9e4-11648c96e3c6.mp4,2020-05-18 14:31:05,Blood pressure high kyu hota hai?.................................... #🩸 ब्लड प्रेशर,
5f03cad89dec2b8c91577d31,image,https://sharechat.com/post/0DQX74G,🚨कोरोना ज़ोन अपडेट,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/a6401683-601c-4a2c-95ae-81d631b83c51.jpg,2020-07-02 10:25:27,कोरोना ‌अपडेट #🚨कोरोना ज़ोन अपडेट,
5f0a334001c7a068cc4095d9,text,https://sharechat.com/post/3Ebk7Vl,🤗 अच्छी सेहत का राज,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/1f310126-94bf-455d-8373-73e9f2f260ab.txt,2020-04-05 04:49:11,,#🤗 अच्छी सेहत का राज 
5eccd4b34952620eca76657a,image,https://sharechat.com/post/jrgM31N,📰भारत न्यूज़ 🗞,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/51692817-6c0a-4a70-93a2-09ffaacccbf4.jpg,2020-05-23 03:32:40,"https://youtu.be/AE465stku3w #♥ भारतीय शेयरचैट #🦠भाग कोरोना Game #🔐लॉकडाउन अभी ज़िंदा है👻 #📰भारत न्यूज़ 🗞  🚨 नक्की पहा... SK Times news 🚨SK टाईम्स न्युज 🚨 PLEASE 
👉 Subscribe 👍 like 👌 share🤝 MY CHANNEL #📰आज का अख़बार",
5ef3feb5a7fa9de475f96033,image,https://sharechat.com/post/J4j7JBZ,🚗🧗🏻भारत भ्रमण व सफर प्रेमी ग्रुप🚂⛰,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/3b9d390c-4e83-493a-af8f-b77d866ad8a5.jpg,2020-06-24 14:45:57,#🚗🧗🏻भारत भ्रमण व सफर प्रेमी ग्रुप🚂⛰,
5f092bbd659f3b31342f8e0b,image,https://sharechat.com/post/0lP8vmn,📰 बिहार की खबरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/68e227ae-ad6c-4e1f-ad1f-c57a6ec15fab.jpg,2020-07-10 04:06:11,#☔मानसून की बारिश #📰आज का अख़बार #📰 बिहार की खबरें,
